text,label
"Ah, the spirit of '68. The streets of Paris were running wild with rebellion, the hippies were high on the spirit of love. How was Britain marking this age of radicalism and revolution? Erm, by the looks of it, dear Old Blighty was focusing on making films about boys in boarding schools. If... contains the evil establishment. It contains the uprising of the oppressed. What it lacks in contrast to the Parisien passion and the hippy headtripping is any sense of excitement, except in its all-out ammo-and-artillery fire ending.<br /><br />Lindsay Anderson's If... stars the ever-marvellous Malcolm McDowell as one of three private school pupils who decorate their dorm with photos of Lenin and other left-wing radicals. It's clearly an anti-establishment movie in its depiction of the evil upper-class oiks who rule the roost and the antiquated autocratic practices of the pish-posh public school standard. What makes If... unusual though is that for all its radical sympathies, it doesn't explicitly give us any sense of great tension between human decency and the despotic school system, instead it just kind of floats: lacking in plot and lacking in personality.<br /><br />Surrealist bits fade in and out occasionally and the film slips from black-and-white to colour again (is it due to the low budget or is it an arty expression?), but there is little of interest to speak of. All we get is the poignant denouement where the young rebels reach for their rifles and shoot down the shady overlords of the establishment. Hooray! A revolution! At last something that demands a second thought unlike the rest of this dull exercise in boarding school daydreaming.<br /><br />If... could have been a powerful political statement, but as it is it drifts and only gathers any sense of direct interest at the end. Instead of being a testament to the dissident zeitgeist of the late-Sixties, it only succeeds in being a dazed document of upper-class British education. Anarchy? Apathy more like, the only man many viewers will want to stick it to after watching If... will be Lindsay Anderson.",0
"There aren't many good things to say at all about Underneath, Soderbergh's untrue endeavor into neo-noir. Soderbergh remakes Robert Siodmak's decent noir Criss-Cross faithfully, not altering the plot very much at all, however the adaptation drains it of every ounce of its state-of-the-art film noir atmosphere, giving it the same story set in the very least appealing places, lifestyles and anachronisms. Soderbergh, who would later make wonderful crime films like Out of Sight and the Ocean's series with great style and atmosphere, takes the dangerously obvious route to modernization by renovating the story with the ugliest, dullest and flattest fashions of the early 1990s. Nightclubs have terrible, revoltingly dressed garage bands, Peter Gallagher's uninteresting version of Burt Lancaster's anti-hero is left by his femme fatale girlfriend for compulsively buying cinematically lifeless modern appliances like stereos, TVs, and other up to date pieces of equipment that suck the reaction out of the film.<br /><br />It could've been more entertaining and less boring had it a few saving graces like a good score, more flesh to its characters, more than just William Fichtner giving performances that aren't wooden, a crisper pace. Unfortunately, Underneath has none of these things. Soderbergh, a fine director, does not utilize his dry detachment to the benefit of his film this time. That disposition works wonderfully when he's helming a crime movie with more tongue in its cheek like the George Clooney pictures previously mentioned, or a social or character drama like Traffic or sex, lies and videotape. With a movie like Underneath, it intensifies the boredom experienced by the viewer.",0
"This film features two of my favorite guilty pleasures. Sure, the effects are laughable, the story confused, but just watching Hasselhoff in his Knight Rider days is always fun. I especially like the old hotel they used to shoot this in, it added to what little suspense was mustered. Give it a 3.",0
"In the ten years since Wildside aired, nothing has really come close to its quality in local production. This includes the two series of the enjoyable but overrated Underbelly, which have brought to life events in the recent criminal history of both Sydney and Melbourne. The miniseries Blue Murder (which also starred Tony Martin, but as someone on the other side of the law) may be the exception.<br /><br />Wildside is currently being repeated late at night on the ABC. Having not watched the show in quite a while, I'm still impressed by its uncompromising story lines and very human characters. The cast is excellent: Tony Martin as a detective haunted by the disappearance of his son, Rachael Blake (who later hooked up with Martin in real life) as a community worker struggling with alcoholism, and Alex Dimitriades as a young cop whose vice is gambling. Equally good support roles are provided by Aaron Pederson, Jessica Napier, Mary Coustas (yes, Effie herself), and a young Abbie Cornish.<br /><br />The ABC inexplicably released only the first three episodes on DVD a couple of years ago. The logic of this sort of marketing is beyond me, but I'm guessing it may have something to do with licensing disagreements with the original producers.<br /><br />A great series which has aged remarkably well. Here's hoping the ABC's DVD department gets its act together.<br /><br />(According to a moderator on an ABC message board, some sort of further DVD release is due in December 2009)",1
"If you read my review of SyFy's ""Dinoshark"", you know that I can appreciate the low-budget schlock that these made-for-television movies can provide. They're stupid...they're silly...but they're still pretty fun in a ""so bad, it's good"" kind of way. So, still smacking with guilt for liking (and recommending) the undeniably hokey ""Dinoshark"", I sat down to watch ""Hammerhead: Shark Frenzy"", a SyFy Original Movie about a half-man, half-hammerhead monster terrorizing people on an island. With the SyFy Channel's sure-fire recipe for creating B-movie creature features and a cast that includes William Forsythe and Hunter Tylo, how could it possibly go wrong? Well, to my surprise, it actually misses the mark...not by much, but enough to make me not recommend it. Why? Well, first of all, its titular monster, the dreaded hammerhead-human hybrid, takes a backseat to a bunch of faux-military thugs who really become the movie's primary villain. Though the hammerhead does rack up the body count, he (or it or whatever you call the thing) only arrives just before someone is going to be munched upon and leaves directly after. The rest of the movie is filler, pitting our heroes against the aforementioned soldiers. That, to me, is just not as compelling as watching a walking hammerhead eat people! <br /><br />Please Read The Full Review On My Blog: www.horrormoviejournal.blogspot.com",0
"Jamie Foxx is my favorite comedian. However, I feel that he sold out in order to gain his first big budget lead role. Foxx follows in the footsteps of the likes of Chris Tucker, Martin Lawrence and Dave Chapple, who have all seen their talents wasted by stereotyping producers who think black males who commit pretty crimes is a funny concept (See: Money Talks, Blue Streak).<br /><br />Okay I laughed a few times and granted all of these comedians continue to pick up hilarious roles, but I would love to see these guys branch out ala Marlon Wayans portrayal in Requiem to a Dream. Or In Living Color's Tommy Davidson and Damon Wayans moving performances in Spike Lee's satire Bamboozled.",0
"This is the best and most original show seen in years. The more I watch it the more I fall in love with it. The cast is excellent, the writing is great. I personally like every character. However, there is a favorite character for everyone as there is a good mix of personalities and backgrounds just like in real life. I believe ABC has done a disservice to the writers, actors and to the potential audience of this show, to cancel so quickly and not advertise it enough nor give it a real chance to gain a following. There are so few shows I watch anymore as most TV is awful . This show in my opinion was right up there with my favorites Greys Anatomy and Brothers and Sisters. In fact I think the same audience for Brothers and Sisters would love this show if they even knew about it. Why is it always the loser shows that get so much extra time and the winning shows with great potential always get dumped right away. I am so sick of reality shows I do not watch any of them. It was so refreshing to have a new idea for a show and then to hire excellent actors, this show had so much promise. The recent episode was the best one yet as everyone has started to really get into their parts and make the show so real. Please watch this show on ABC's video and let ABC know you wish to have this show back. PLEASE SIGN THE ONLINE PETITION TO ABC: http://www.PetitionOnline.com/gh1215/petition.html",1
"I first read ""Lorna Doone"" about 20 years ago and absolutely loved it! It is a classic historical romance set in the 1600s when the west country was several days' journey from London and law and order was much harder to enforce. Sadly, this version of the book takes several liberties with the story and was incredibly disappointing in my opinion. The acting and production values are OK but the way the story was messed about with was dreadful. Why do television adaptations do this? Why would they think that the thousands of fans of a book would want them to change the story??? One of life's great mysteries!!! The BBC made an excellent version which was televised at Christmas in the early 1990s which I am still trying to track down a copy of! Take my advice, read the book and don't bother with this paltry version!",0
"I've watched this documentary twice - and although I'm an major movie buff, most documentaries don't hold my attention. This film however was mesmerizing. Almost every shot is perfect - saying so much more than an audio commentary (which this documentary does not have).<br /><br />The concept of this film is amazing, I can't praise it enough. Mardi Gras beads - who would have thought?? <br /><br />Amazing and excellent choices of interviews - film footage of a factory in China - the film makes you feel like you are actually there.<br /><br />I'm political aware - and I've read several books on globalization so there wasn't anything in this film that was a surprise to me. However, it's made me think so much. <br /><br />I wish so much too, that this world was a better place.<br /><br />A million kudos to the filmmaker - and thanks for making this film too.<br /><br />I wish everyone could see it.",1
"Trite, clichéd dialog and plotting (the same kind of stuff we saw all through the 1980s fantasy movies), hokey music, and a paint-by-numbers characters knocks this out of the running for all but the most hardcore fans.<br /><br />What saves this film from the junk heap is the beautiful crutch of Bakshi's work, the rotoscoping, and the fact that Frank Frazetta taught the animators how to draw like him. This is Frazetta...in motion. The violence is spectacular and the art direction and animation are unlike any other sword & sorcery movie of the period.<br /><br />I like to watch this with the sound off, playing the soundtrack to the first Conan movie instead.",0
"Previous comments encouraged me to check this out when it showed up on TCM, but it was a severe disappointment. Lupe Valdez is great, but doesn't get enough screen time. Frank Morgan and Eugene Palette play familiar but promising characters, but the script leaves them stranded.<br /><br />The movie revolves around the ego of Lee Tracy's character, who is at best a self-centered, physically and verbally abusive jerk. The reactions of ""the public"" are poorly thought-out and unbelievable, making the ""shenanigans"" seem like contrivances of a bad writer. And it strains credulity that the Lupe Velez character could fall for him.<br /><br />The ""stinging one-liners"" mentioned in another review must be dependent on the observer, since I didn't even notice that an attempt was being made.",0
"I am compelled to write a review of this IMAX feature as a means of warning others to SAVE YOUR MONEY. Almost any episode of Desmond Morris' ""The Human Animal"" or David Suzuki's ""The Nature of Things"" could have bested the material presented. Not only does the director fail to make use of IMAX's incredible 65 to 70 mm film stock and gigantic presentation screen, everything on screen is extremely unimpressive given the accessibility of such programming mentioned previously. Viewers are introduced to a pregnant Heather, her husband Buster, and their niece and nephew. We follow them for an interminable forty-odd minutes as they eat, sweat, listen to music, etc. Although we are given access to scenes inside the human digestive track and learn about babies' natural diving reflexes, do we really learn anything more than most grade-school graduates? Are we even remotely entertained by the trans-Atlantic Heather? Do we care? Avoid this film at all cost. If you do wish to see an IMAX feature, I suggest the beautifully photographed ""India: Kingdom of the Tiger"" or the technically thrilling ""Space Station 3D"". Trust me.",0
"I just saw ""Of Human Bondage"" for the first time a few days ago and WOW! What a mysterious and almost spooky film. I loved how the music went with the pace of each step of Philip's feet. It gave me the chills for some reason...<br /><br />One of the greatest aspects of this film is that you get to see Bette Davis coming into herself right before your eyes. She's great, not necessarily because this is her best work, but because it was so out of the ordinary to be so vicious, gritty, and unflinching as an actress in 1934... Bette was a risk taker, always wanting to be different and this is right about when she started to realize that she could be as nasty and daring as she wanted and people would love her for it. If you're a true lover of film, it's amazing to see...<br /><br />She just had a way of delivering a line that made the part, and the film for that matter, belong to her. Like ""A mass of music and fire. That's me...an old kazoo and some sparklers"" or ""But you are Blanche, you are in that chair!"" or ""WITH ALL MY HEART, I STILL LOVE THE MAN I KILLED!!""... Those are from a few of her films, but you get my drift. She was just so brave, sassy, and exotic looking with those beautiful big eyes. After seeing this, I can't believe it was remade twice...<br /><br />Leslie Howard was gorgeous...so calm and persistent, needing to be loved. I thought he was adorable and couldn't understand how everyone wasn't falling for him, but then again, everyone was...except Mildred. He did a great job...<br /><br />The only thing that I didn't like was something that was common with the writing in the early films. They'd make a character so hateful that it's almost unbelievable that someone would actually fall for them in the first place. The performances were great, but in real life, Philip would have never been interested in Mildred. That's just the simple truth... See it!!",1
"For getting so many positive reviews, this movie really disappointed me! It is slow moving and long. At times the story is not clear, particularly in the evolving relationships among characters. My advice? Read the book, it's a fabulous story which loses it's impact on screen.",0
"James Stewart and Margaret Sullavan play co-workers in a Budapest gift shop who don't really like each other, not knowing they're really sweetheart pen pals who have yet to meet.<br /><br />A very charming romantic comedy, very engagingly played by it's two likable stars and a very eager-to-please supporting cast. The story is well written and the film has that romantic innocence (don't quite know how to explain it) that films today just don't have. This can obviously be compared to the recent You've Got Mail, and the original wins in every way.<br /><br />This is mandatory viewing each Christmas, I can't think of a better way to jumpstart a Christmas feel than this little gem.",1
My girlfriend picked this one; as a southern born and raised African American I found this movie's plot and premise totally without credibility. To believe that class and racial biases would be so easily and comfortably suspended would only come from someone totally unfamiliar with the ante-bellum south. Totally absurd !!! I wonder how they got a good actor like Harvey Keitel and a good actress like Andie McDowell (who being southern knows better) to participate in this crap,0
"Fever Pitch has many of the clichés we have come to identify with Hollywood romantic comedies: a relationship between two people with little in common, the secret he's been hiding that she discovers, the inevitable breakup, and the very public  well, I won't go any further but you get the picture. In spite of its predictability, it works, especially if you love baseball as I do, though I'm not quite as obsessive as Ben Wrightman, a Boston schoolteacher played by Saturday Night Live comedian Jimmy Fallon.<br /><br />Adapted from a novel by Nick Hornby by veteran screenplay writers Lowell Ganz and Babaloo Mandel, Ben is a lifelong Boston Red Sox fan whose Uncle gave him season tickets when he was seven years old and he's been kind of stuck emotionally at that point all of his life to the detriment of his relationships with women. Ben is not just a fan but a ""fanatic"" who travels to Fort Meyers, Florida each winter for the Red Sox Spring Training games and never misses a home game during the regular season. His family does not consist of parents or siblings but the fellow groupies who attend each game with him and his bedroom is not a place to sleep but a Red Sox museum to visit.<br /><br />When he falls for business consultant Lindsay Meeks (Drew Barrymore), he is threatened with the possibility of having to grow up but Ben is not quite ready to do that. He would rather attend the Yankee series than go with her to Baltimore to meet her parents or to go to Paris with her and miss the Anaheim series. It takes his relationship being on the verge of dissolving, for him to stop and think about his priorities, especially when a pint-size Dr. Phil wannabe asks him, ""You love the Red Sox, but have they ever loved you back?"" While the premise of Fever Pitch is that some things are more important than baseball (perish the thought), you would never know it from the way things turn out. Of course, to any one familiar with the history of the Boston Red Sox, it is a team that will break the hearts of its most die hard fans -- but this is 2004, the year the curse of the Bambino came to an end and as the Red Sox move to a new level, Ben might just do the same. Both lead performances are excellent and the Farrelly Brothers even manage a pretty gross gag. While Fever Pitch will never be mistaken for an art film, it is a joyous romp that will have to go down as one of my guilty pleasures. Go Blue Jays!.",1
"This is the worst movie I've ever seen in my life. This is saying quite a bit, considering some of the choices I've made in film rentals.<br /><br />I got this on netflix based entirely on the fact that someone I went to high school with is topless in it. The topless scene lasted all of about 5 seconds and the rest of the movie was about as much fun as having pungee sticks driven underneath my toenails whilst being forced to listen to Roseanne sing Big Spender.<br /><br />The ""skits"" are stupid and consist of the worst kind of juvenile bathroom humor and locker-room gags, and it's such a blatant (and poor) rip-off of The Kentucky Fried Movie that you'll be begging for Big Jim Slade to crash through the wall and save us from the stupidity of ""Vince Offer"" (whoever that is).<br /><br />Unless you are a masochist, avoid this pile of rubbish.",0
"I liked this movie, Although halfway through it, I was able to tell who the secret admirer was.<br /><br />I am also wondering if it was based on a true story since it told about the ""real"" people at the end of the movie. I guess I will have to research it and let ya know.<br /><br />Does anyone remember what state this happened in? I believe they moved to North Carolina if I'm not mistaken.<br /><br />Of course the states could have been changed to protect the innocent.<br /><br />You would think that this man could have figured it out as easily as I did. Was he stupid or what?",1
"I got hooked on this as apparently ABC has licensed this show to Pearl TV in Hong Kong. It caught be my surprise, as it was a break from listening to anything Chinese. But i started getting reeled in, as the cast and the story lines are just NYC enough and thoughtful. Nothing too unbelievable, though I think it's very very stereotypical of them to write Damien as a potential black man with a sheet!!!! That has been the most disappointing aspect. The rest is great and I'm sad to learn on IMDb that i can't look forward to watching season 2 when i get back to the US. I'm am just as disappointed as the other commentators that this showed much promise and quality and taste. But just as shows that show characters getting closer, it's probably harder for people to watch if the start watching several episodes in. Which is apparently a bit too late for the eager networks.",1
"Otto Preminger's noir classic works almost as a flip-side of LAURA...while that film was glitzy and features the high fa-luting Clifton Webb, this film is a whole lot seamier. Dana Andrews is a less than good cop who accidentally kills a man only to have it potentially pinned on the father of the girl he loves. Preminger keeps things moving at a brisk clip so that lapses in logic are easily overlooked. Andrews is quite fine (a lot less wooden than he's been in the past) and the stunningly beautiful Gene Tierney is stunningly beautiful! Creepy Craig Stevens plays the unlucky victim. WHERE THE SIDEWALK ENDS is a must see and a terrific companion-piece to Preminger's equally lurid WHIRLPOOL (also starring Tierney).",1
"Cashing in on the ""demons-meets-clergy"" trend of the late '60s/early '70s that most prominently included the triptych of ""Rosemary's Baby,"" ""The Exorcist,"" and ""The Omen,"" ""The Sentinel"" is an addition that's just as good (albeit the most overlooked of the lot). In a way, it combines the best elements of those films and tosses in a dash of Polanski's ""The Tenant"" (which came out the same year) for good measure. A New York model unable to commit to her lawyer boyfriend takes up residence in a moss-coated townhouse that initially seems like the perfect locale; she meets a wily old coot of a neighbor (the brilliant Burgess Meredith), plus the other off-center tenants. Kept awake by loud noises above her apartment, she soon discovers that a mute priest and herself are the only residents in the otherwise deserted building. From there, director Michael Winner (""Death Wish"") kicks this supernatural thriller into gear, and there is a devilish glee to the hallucinogenic tortures he inflicts on his heroine. Aided by a brilliant ensemble cast, a subtle storyline, and excellent makeup FX by Dick Smith (""The Exorcist""), ""The Sentinel"" is a genuinely creepy horror flick.",1
"Yes, a tap dancing horror thriller........with Shelley and Debbie! Goody Goody. This is demented and campy fun and part of the guignol cycle of the 60s that leaked into the 70s. Released as a double feature with the Burt Reynolds comedy FUZZ this mad scare is so bonkers as to be throughly entertaining. Like a mix of DAY OF THE LOCUST, THE OTHER and BABY JANE, I suggest any prospective viewer take on the idea that this is almost meant to be skew-iff and sit with someone with whom you can shriek and elbow all through it. Actually, get drunk whilst you watch it.....on cheap champagne. Again, with many 30s film ideas they are also about delusion; the struggle of the time for a better life getting bitter and twisted by emotional madness falling into murder. But this one is just plain crazy. It also reminds me a lot of BLOODY MAMA the De Niro - Winters shlock fest that makes this film look positively glorious.",1
"Buck's role as The Kahn brings to mind Bob Barker (of The Price is right) running a country the same way he runs his show. But there's lots more to chuckle and snort through in this turkey. Kurt Thomas as the baby-faced ""hero"" displays some considerable acrobatic skills, but not a whit of acting talent whatsoever. There's a few spooky moments (in the Village of Crazies, mostly), and some mildly impressive martial arts sequences. But any given ""Ninja"" movie will give you much more entertainment, and you won't feel as guilty about laughing.",0
"Bingo is the game, bullshit is the name. Rarely has the screen been smeared with such a blown-up hodgepodge of half-baked conspiracy theories, puritan prudery, and new-age gibberish. The bulk of the story is set at Viciente, a Cristian resort in the Peruvian jungle. Think Tolkien's Rivendell meets Star Trek's Planet Baku, inhabited by dimwitted followers of a not-so-mysterious, but surprisingly narrow-minded cult of love and peace. Thanks to gruesome acting and tacky production design (the rainbow-colored visualization of the mysterious all-healing ""energy"" is particularly hideous), ""The Celestine Prophecies"" looks and feels like a discarded 1980s ""Twilight Zone"" episode. Factual errors regarding church history and nomenclature abound. I can't believe Hector Elizondo agreed to be a part of this. Maybe it was made without his consent, Bowfinger style. May the Lord have mercy on the director, the screenwriter, the author of the novel, and the poor souls who see the movie or read the book.",0
"Some movies you just know you're going to love from the first few seconds. This is one of those movies. Tracing it's roots back to ""Double Indemnity,"" and ""The Postman Always Rings Twice"" in the 40's - this was a great example of Modern Film Noir in the 90's. Nick Cage plays the ""down on his luck"" main character who gets entangled in a husband-wife murder plot - and his luck goes from bad to worse to even worse as he tries and tries to get away from the people, town, violence and threat of Red Rock West. Lots of twists and turns, great performances by Cage, Hopper and Walsh, an hypnotic slide-guitar musical backdrop, and seamless directing make this a real joy. Favorite Line: When Cage looks at the empty gas gauge in the get-away car, shakes his head and says: ""F***in' story of my life.""",1
"I went to see this film at the cinemas and i was shocked when I got in the room. There was only me and my girlfriend! This shouted to me that this film is not very good. <br /><br />Not to my surprise, the film was dire. Ben Affleck plays a guy who buys a family for Christmas. It is a very predictable narrative with him falling in love with the girl that hates him. His acting is OKish but for the comedy aspect of the film he is not very good. The plot line is poor and the comedy almost non-existent.<br /><br />However, there are some good points. For example, the family is falling apart and the mother is very funny.<br /><br />I hope this review stops other people wasting their money. I was very embarrassed when I came out of the room!!!",0
"Prior to watching ""Dahmer,"" I thought no movie could be worse than ""Freddy Got Fingered."" I was wrong. To sum ""Dahmer"" up, it's a story about a gay serial killer which features almost no killing and almost entirely consists of Dahmer's encounters with gay men before they were killed. There is no plot to be found, and it serves no purpose as far as telling us anything about ""Dahmer."" All you'll learn about Dahmer from watching this movie is that he liked to have sex with men. Horrible acting, horrible directing, horrible writing, horrible everything... If you have to choose between watching ""Dahmer"" and projectile vomiting for three hours, go with the vomiting .... it wll be less painful.....",0
"This movie had potential and I was willing to give it a try but there are so many timeline problems that are so obvious - it's hard to swallow being treated like such an idiot.<br /><br />Rise to Power is set in the late sixties. Carlito's Way is set in the mid to late seventies. For this movie to be realistic, it would have to be set in the fifties, if not the late forties.<br /><br />Rise to Power has no sign of Gail (Pennelope Ann Miller), no sign of Kleinfeld, no sign of Rolando that Carlito supposedly ran with in his ""hey-day"". None of the primary characters in the original film were in this movie. We're supposed to believe that Carlito met all these people in the span of a few years.<br /><br />Rise to Power ends with Carlito walking down the beach talking about retiring in paradise which is what he wanted to do in the original film. Also, the pre-quel creates the Rocco and Earl characters - what's supposed to happen with them since they are clearly not in Carlito's Way? It's also hard to understand how Carlito could have the relationship with the Italians he has in the original film watching the events of Rise to Power. Where are the Taglialucci's in this film? There is probably seven years between the two films and he spends five of them in prison. It's like trying to put a square plug into a round hole.<br /><br />It is obvious that no one was interested in telling a good story and that they were more interested in making some bucks by making an average gangster film and throwing a character called Carlito Brigante into the story. The film had some good moments but I think they would have been better off leaving this movie to stand by itself instead of trying to make it a prequel to Carlito's Way.<br /><br />If you feel determined to see this movie, the only advice I can give is to not think of the movie as a linear pre-quel. Think of it like the spaghetti westerns with Clint Eastwood's man with no name, in other words two movies that have the same character but aren't necessarily connected with each other.",0
"This is truly terrible: painfully irritating stylised performers screech and mug gratingly incoherent dialogues which take place in scenes which seem to have no purpose, no beginning, middle or end, cut together without any apparent narrative or even cognitive intention, all in the service of some entirely uninteresting and almost undetectable ""story"". What makes it worse is the film's pretentions to ""style"": suddenly a remote-head crane shot spirals downwards, and, without any apparent reason there are sudden whip-pans or wobblyhand-held sections: all this ""style"" merely serves to magnify the almost unbelievably huge misconception of the project and the almost offensive vacuity of the material. Definitely a candidate for the worst film ever made.",0
"Having no knowledge of this film prior to seeing it on Rialto Channel I found it to be a pleasant, poignant and enriching film. <br /><br />The casting was excellent. I loved all the characters, they were a little exaggerated in places, (but this IS a film). The way it looked and the enjoyably giddy ride the main character took until it turned badly, as real life can and does. Yes, I thought Andy MacDowell was great. I was particularly interested to watch this film once it began because people so often joke about her acting abilities (I find this quite wierd because she's always a solid actress in my opinion).<br /><br />I loved the bit at the end where Andy's character said ""sometimes I feel he was never here"" etc., it was so completely how it really is in a situation like that (which I can personally identify with), then there was that gorgeous classical piece ""Nocturne"" I think by Chopin, which was a beautiful way to end (bar the light comedy at the end, which was probably unnecessary).<br /><br />I say ""well done"" to the film makers - I have seen 1,000s of worse films!",1
"How Irish critics rave about this movie is beyond me. Overacted by the usual band of Irish actors dragged out for every Irish movie. Terrible script, with forced character quirks (the brown sauce). Romanticising all that is bad about Dublin. The attitude of 'ah, it's a dump but sure isnt it great all the same'. Plenty of tidbits purely for American audiences (the supermarket boss and his horribly forced catchphrase). And the nail in the coffin was Colm Meaney's character. A great actor forced to play this part that could've been written by a five year old. Cringeworthy stuff. The best thing about this movie is Farrell, and it's a bad when you have to say that. Well, at least he wasnt putting on his dreadful American accent. International Audiences be warned: stay at home and watch Snatch and Lock Stock. You'll have a better time. Intermission is a walk-outer",0
"Gregory Peck's brilliant portrayal of Douglas MacArthur from the Battle of Corregidor in the Philippines at the start of the Pacific War largely through to his removal as UN Commander during the Korean War offers reason to believe all three of the above possibilities. Certainly the most controversial American General of the Second World War (and possibly ever) MacArthur is presented here as a man of massive contradictions. He claims that soldiers above all yearn for peace, yet he obviously glories in war; he consistently denies any political ambitions, yet almost everything he does is deliberately used to boost himself as a presidential candidate; he obviously believes that soldiers under his command have to follow his orders to the letter, yet he himself deliberately defies orders from the President of the United States; he shows great respect for other cultures (particularly in the Philippines and Japan) and yet is completely out of touch with his own country. All these things are held in balance throughout this movie, and in the end the viewer is left to draw his or her own conclusions about the man, although one is left with no doubt that MacArthur sincerely and passionately loved his country, and especially the Army he devoted his life to.<br /><br />Peck's performance was, as I said, brilliant - to the point, actually, of overshadowing virtually everyone else in the film (which is perhaps appropriate, given who he was portraying!) with the possible exception of Ed Flanders. I though he offered a compelling look at Harry Truman and his attitude to MacArthur: sarcastic (repeatedly referring to MacArthur as ""His Majesty,"") angry, frustrated and finally completely fed up with this General who simply won't respect his authority as President. Marj Dusay was also intriguing as MacArhur's wife Jean, devoted to her husband (whom she herself referred to as ""General,"" although their relationship seems to have been a happy enough one.) I very much enjoyed this movie, although perhaps would have liked to have learned a little more about MacArthur's early life. I have always chuckled at MacArthur's reaction to Eisenhower being elected President (""He'll make a fine President - he was the best damn clerk I ever had"" - which seems to sum up what MacArthur thought the role of the President should be, especially to his military commanders during wartime.) Well worth watching. 8/10",1
"It begins with several of the principles on a stage run to Albuquerque. Gabby Hayes(Juke, sounds like Duke) is the driver and begins his usual tirade against women in general, with his girlfriend Pearl being an exception. He then relates a garbled version of the biblical story of Samson to justify his retention of long whiskers against the wishes of Pearl, who is the town barber, no less, and who claims if everyone followed his example, she would be out of business. This point will return to dominate the last scene in the film. Gabby seems an irritation to some reviewers, but is a definite plus to this one. It's too bad he wasn't in more of the better Randoph Scott westerns to help lighten up Randy's usual iron-jawed demeanor. Also on this stage are Randy(Cole Armin), his future wife(Cathrine Craig , as Celia Wallace), whom he is getting acquainted with, and a little girl(Myrtle), to whom he soon becomes a hero when he rescues her from the runaway stage after it is held up by henchman of Randy's wheelchair-bound uncle John Armin(George Cleveland), who essentially runs the town.<br /><br />Randy soon learns that his uncle, and by extension, himself, is not exactly popular among the town folk. He does, however, quickly form a useful friendship with Gabby. After he learns that uncle John was responsible for the stage holdup of his business competitor, Celia Wallace, and the associated murder, he demands that uncle John return the money and decides to work for Celia and her brother Ted(Russell Hayden), instead of for uncle John. <br /><br />As his rival's prospects rise, uncle John decides to plant an informant(Barbara Britton, as Letty Tyler) in the Wallace office, to keep him informed as to when they are delivering ore from the mines to town so that he can sabotage their run. When this doesn't work, he resorts to the draconian tactic of staging an arson of his own office, for which Randy is blamed. Unfortunately, when the fire was discovered, Randy was in Letty's apartment confronting her with suggestive evidence that she was tipping off uncle John. Myrtle and Letty testify that he was in the apartment when the fire was discovered. This puts him and Letty in the dog house with Celia(his apparent beau) and Ted(who hopes to woo Letty). This news also ends Uncle John's trust in Letty as an informant, and he suggests she leave town. Instead, she switches sides and tells the Wallaces why Randy was in her apartment. Uncle John tries once again to sabotage their ore run, and when that fails, there is a general shootout in town. You can guess the results.<br /><br />The plot is well constructed and executed, with complicated relationships between the principles, and with a variety of obstacles for Randy to overcome, with the sometimes aid of his associates. At least, Randy was spared the necessity of bringing his uncle to justice. Uncle John had a choice to avoid assassination, but arrogantly trusted that a woman wouldn't have the guts to carry out her threat. The presence of Hayes and two beautiful wholesome single women, as well as little Myrtle, much helped to lighten the otherwise tense atmosphere in this battle for survival, as uncle John put it.<br /><br />It seems odd that Barbara Britton, the ""bad"" girl, gets top female billing over Catherine Craig, Randy's love interest. Barbara's on camera time was much more limited. <br /><br />Those who grew up on the Lassie TV series featuring George Cleveland as ""Gramps"" will be surprised to find him playing such a mean controlling villain. We may wonder if his wheelchair-bound status has a bearing on this persona. This leaves him with few options for making a living in the wild West. Without apparent family to help support him(except Randy), he can't afford to have some upstart beat him out of the most profitable business in town. On the other hand, from his conversations, he probably achieved his status as the town ""boss"" before becoming wheelchair-bound.",1
"This film is easily one of the worst ones I have ever seen. And I don't mean that in a good way. We wanted to see a crappy horror/thriller, so we picked the one that seemed to be the lousiest in the store. For once, the film was everything we'd expected. And more! (or should I say less?)<br /><br />The actors look like they are reading their lines from posters behind the camera. The so-called special effects are created by putting red see-through plastic in front of the camera to give the impression that we are seeing through the eyes of the killer rats. And the script? Don't even get me started on the script... And just when you thought it couldn't get any worse, it turns out that the first part of the film was Oscar-material compared to the ending.<br /><br />Take it from me, this film is hilarious if you're into crappy horror-films, but if you want a GOOD film, keep on looking. This is not for you.",0
"I'll come clean. The only reason I even found out about this DVD was because Dominic Monaghan is a favorite actor of mine. When I heard the title of the film, I thought it was going to be...different, perhaps in not such a good way.<br /><br />But I was wrong. After reading what few reviews were out there about this short, I was actually excited about seeing it. I sent off for my copy as soon as able and received it a few weeks later. Needless to say, I was not disappointed.<br /><br />The film follows Jack, a insomniac who is often plagued by conditions which causes him to doubt what is reality, and what is all in his head. I won't give away what happens, but I will tell you that the film can sometimes be frightening in it's realism.<br /><br />The directing is fantastic, focusing on what is essential to the story without allowing it to lose any entertainment or thought-provoking moments.<br /><br />All in all, I give this great film 9 out of 10, for going far beyond what I thought any short could achieve.",1
